ñÑÇﬂçûÇ›îÕàÕ, ñÑÇﬂçûÇ›ó¶,PSNR,SSIM,åÎÇËó¶
5,8,40.8017443,0.967114414,1.602478027
5,7.920792079,40.8483386,0.967569692,1.581115723
5,7.843137255,40.9465886,0.968927051,1.561889648
5,7.766990291,40.99023793,0.96974269,1.544189453
5,7.692307692,41.04069751,0.96886442,1.527099609
5,7.619047619,41.07450058,0.969192888,1.510009766
5,7.547169811,41.1214928,0.969088527,1.492004395
5,7.476635514,41.14330422,0.968996264,1.473083496
5,7.407407407,41.17958979,0.968971141,1.455078125
5,7.339449541,41.22807741,0.969786235,1.43951416
5,7.272727273,41.28906743,0.970797266,1.419067383
5,7.207207207,41.40561411,0.970854252,1.401062012
5,7.142857143,41.39188796,0.970872251,1.386413574
5,7.079646018,41.3709046,0.971569525,1.3671875
5,7.01754386,41.50107355,0.971458607,1.352844238
5,6.956521739,41.58529823,0.971837331,1.338195801
5,6.896551724,41.54405043,0.97138949,1.322631836
5,6.837606838,41.70282424,0.972662427,1.310424805
5,6.779661017,41.67940227,0.972754456,1.297302246
5,6.722689076,41.77884362,0.973202493,1.281433105
5,6.666666667,41.75552827,0.974152313,1.272277832
5,6.611570248,41.84889501,0.973815488,1.256408691
5,6.557377049,41.86384954,0.97422366,1.245117188
5,6.504065041,41.90504055,0.97391889,1.230163574
5,6.451612903,42.05090287,0.974663132,1.217346191
5,6.4,42.01140383,0.975433523,1.206665039
5,6.349206349,42.04273937,0.976195416,1.196594238
5,6.299212598,42.06450463,0.97737615,1.18560791
5,6.25,42.06563594,0.974486449,1.175231934
5,6.201550388,42.06648871,0.977020864,1.164245605
5,6.153846154,42.16703432,0.975653474,1.152954102
5,6.106870229,42.2489417,0.976906927,1.141052246
5,6.060606061,42.34302063,0.976852551,1.130065918
5,6.015037594,42.32958231,0.976942271,1.118164063
5,5.970149254,42.30908623,0.976302187,1.109008789
5,5.925925926,42.39224076,0.97718453,1.094970703
5,5.882352941,42.468806,0.976549241,1.084899902
5,5.839416058,42.53207839,0.976983088,1.072998047
5,5.797101449,42.57241247,0.977184693,1.058959961
5,5.755395683,42.58167292,0.977428219,1.049804688
5,5.714285714,42.64866743,0.978407848,1.040344238
5,5.673758865,42.75613302,0.979121606,1.026611328
5,5.633802817,42.83557633,0.979533115,1.016540527
5,5.594405594,42.85563189,0.978518943,1.006774902
5,5.555555556,42.87720351,0.978903903,0.997924805
5,5.517241379,42.90697584,0.979035691,0.986633301
5,5.479452055,42.89076517,0.979571343,0.976257324
5,5.442176871,42.99530247,0.97935596,0.966186523
5,5.405405405,43.05220209,0.979681557,0.955810547
5,5.369127517,43.06545519,0.979421757,0.946044922
5,5.333333333,43.14167291,0.979667458,0.937194824
5,5.298013245,43.15752105,0.979819202,0.929870605
5,5.263157895,43.20987342,0.981540342,0.919189453
5,5.22875817,43.29180052,0.981459228,0.910339355
5,5.194805195,43.31010672,0.980865627,0.90057373
5,5.161290323,43.35171231,0.981185179,0.892028809
5,5.128205128,43.4014304,0.981350415,0.88470459
5,5.095541401,43.3918506,0.981623139,0.87677002
5,5.063291139,43.47582055,0.981859662,0.867919922
5,5.031446541,43.53967946,0.982764719,0.861206055
5,5,43.58797632,0.981885219,0.854492188
5,4.968944099,43.62036575,0.981713117,0.84777832
5,4.938271605,43.68640234,0.982503076,0.838928223
5,4.90797546,43.6910489,0.982776883,0.833435059
5,4.87804878,43.67610235,0.982430519,0.825805664
5,4.848484848,43.69964024,0.982939498,0.820007324
5,4.819277108,43.83197141,0.98297974,0.809326172
5,4.790419162,43.79555263,0.9834424,0.80291748
5,4.761904762,43.91416295,0.983722441,0.796813965
5,4.733727811,43.95544406,0.983353789,0.789489746
5,4.705882353,43.99428265,0.983592104,0.783081055
5,4.678362573,43.96439752,0.983642879,0.777893066
5,4.651162791,43.99297901,0.984041938,0.770263672
5,4.624277457,44.02599698,0.984072798,0.761413574
5,4.597701149,44.07301761,0.983818963,0.755004883
5,4.571428571,44.18092667,0.98464001,0.748901367
5,4.545454545,44.14795895,0.984317246,0.744934082
5,4.519774011,44.09611823,0.984312396,0.739440918
5,4.494382022,44.16882717,0.984304087,0.733642578
5,4.469273743,44.28687915,0.985056058,0.72845459
5,4.444444444,44.2710467,0.984369566,0.720825195
5,4.419889503,44.38794516,0.984778118,0.714111328
5,4.395604396,44.35851459,0.984748276,0.708618164
5,4.371584699,44.43417962,0.985277143,0.702819824
5,4.347826087,44.43157766,0.984850338,0.696716309
5,4.324324324,44.48431592,0.985566714,0.689697266
5,4.301075269,44.46911719,0.98541681,0.683288574
5,4.278074866,44.55299818,0.985301064,0.67779541
5,4.255319149,44.60129813,0.985546912,0.672302246
5,4.232804233,44.53718099,0.985826112,0.667724609
5,4.210526316,44.6685851,0.985756092,0.659790039
5,4.188481675,44.71309403,0.985742811,0.65612793
5,4.166666667,44.73401999,0.98592334,0.649719238
5,4.14507772,44.75785049,0.986598788,0.64239502
5,4.12371134,44.78739403,0.986994246,0.636291504
5,4.102564103,44.83609112,0.986278432,0.63293457
5,4.081632653,44.82069471,0.986599362,0.628356934
5,4.060913706,44.91406068,0.98702407,0.623168945
5,4.04040404,44.93280583,0.986184999,0.617370605
5,4.020100503,44.88782077,0.986955951,0.614013672
5,4,44.99464646,0.987084935,0.60760498
5,3.980099502,44.99870399,0.986781496,0.60333252
5,3.96039604,45.07718231,0.987016652,0.598449707
5,3.9408867,45.09154188,0.98710711,0.591125488
5,3.921568627,45.23658567,0.987917646,0.58807373
5,3.902439024,45.15660371,0.987424043,0.581970215
5,3.883495146,45.21069686,0.987457647,0.579223633
5,3.8647343,45.20515239,0.987301479,0.572814941
5,3.846153846,45.26013119,0.987977287,0.567932129
5,3.827751196,45.29869294,0.988155133,0.562133789
5,3.80952381,45.37239747,0.988469363,0.557556152
5,3.791469194,45.34356058,0.988206525,0.55267334
5,3.773584906,45.33387467,0.988570324,0.550231934
5,3.755868545,45.45141317,0.988650642,0.54473877
5,3.738317757,45.45874962,0.987737637,0.540771484
5,3.720930233,45.46426907,0.988872285,0.534667969
5,3.703703704,45.51150603,0.988207172,0.532226563
5,3.686635945,45.54838909,0.988403047,0.526428223
5,3.669724771,45.5866577,0.988330763,0.520324707
5,3.652968037,45.673733,0.98831171,0.51574707
5,3.636363636,45.70663783,0.989033085,0.50994873
5,3.619909502,45.73021316,0.98846473,0.505981445
5,3.603603604,45.73933535,0.989162853,0.502319336
5,3.587443946,45.78720574,0.989211135,0.498046875
5,3.571428571,45.7927336,0.988906642,0.49407959
5,3.555555556,45.83553153,0.988838656,0.491027832
5,3.539823009,45.86461421,0.989018682,0.48614502
5,3.524229075,45.8813997,0.988822882,0.484313965
5,3.50877193,45.92149731,0.989238785,0.48034668
5,3.493449782,46.03456222,0.989753532,0.476074219
5,3.47826087,46.05797681,0.989699949,0.47088623
5,3.463203463,46.08664758,0.989888187,0.46661377
5,3.448275862,46.05916937,0.989652092,0.462341309
5,3.433476395,46.17829184,0.98975684,0.458984375
5,3.418803419,46.17622101,0.99035758,0.455322266
5,3.404255319,46.24693168,0.990270147,0.450744629
5,3.389830508,46.22897471,0.989641161,0.447998047
5,3.375527426,46.30451509,0.990299352,0.44342041
5,3.361344538,46.32339967,0.989933237,0.441589355
5,3.347280335,46.33604978,0.990694869,0.438842773
5,3.333333333,46.36005032,0.990086543,0.43548584
5,3.319502075,46.40128273,0.990186869,0.431518555
5,3.305785124,46.41952115,0.990605974,0.428161621
5,3.29218107,46.45546334,0.990619759,0.426330566
5,3.278688525,46.48848075,0.990831847,0.42388916
5,3.265306122,46.53091093,0.990555706,0.42175293
5,3.25203252,46.54183635,0.990644136,0.418701172
5,3.238866397,46.61231475,0.990565806,0.415344238
5,3.225806452,46.68381331,0.990974315,0.411071777
5,3.212851406,46.67788107,0.991464641,0.408325195
5,3.2,46.70690742,0.991066626,0.405273438
5,3.187250996,46.7381964,0.990781885,0.401916504
5,3.174603175,46.76661346,0.990995887,0.400085449
5,3.162055336,46.79580241,0.991041332,0.396728516
5,3.149606299,46.8140661,0.991165312,0.393676758
5,3.137254902,46.87214861,0.991115584,0.390014648
5,3.125,46.89926241,0.991161198,0.38848877
6,100,19.82004694,0.402092245,50.02746582
6,88.88888889,21.19953432,0.439223161,36.38305664
6,80,21.96843846,0.464098843,30.52724202
6,72.72727273,22.77879915,0.489261877,25.3326416
6,66.66666667,23.36521291,0.510126616,22.02351888
6,61.53846154,23.82393869,0.526974202,19.90559896
6,57.14285714,24.2349053,0.540077452,18.07174683
6,53.33333333,24.62082238,0.561521442,16.45812988
6,50,25.04834509,0.583214133,15.01464844
6,47.05882353,25.43646269,0.59582684,13.71180216
6,44.44444444,25.83033756,0.602522931,12.525177
6,42.10526316,26.22057887,0.619397919,11.44663493
6,40,26.58812413,0.631698409,10.47007243
6,38.0952381,26.97853256,0.64801323,9.550221761
6,36.36363636,27.40022005,0.664300676,8.722941081
6,34.7826087,27.61172157,0.671074042,8.290354411
6,33.33333333,27.81190903,0.678941169,7.9246521
6,32,27.97868109,0.684653041,7.59379069
6,30.76923077,28.13531748,0.691064502,7.285308838
6,29.62962963,28.31070344,0.699973223,7.003275553
6,28.57142857,28.48898201,0.707175174,6.737772624
6,27.5862069,28.63428935,0.71130438,6.488800049
6,26.66666667,28.79397773,0.719139865,6.263224284
6,25.80645161,28.96691239,0.722770071,6.047312419
6,25,29.10526482,0.753859513,5.844624837
6,24.24242424,29.24981013,0.733976835,5.650583903
6,23.52941176,29.41321523,0.740861687,5.47358195
6,22.85714286,29.5141728,0.744407239,5.304463704
6,22.22222222,29.64920948,0.755007237,5.143992106
6,21.62162162,29.76100011,0.768332867,4.989115397
6,21.05263158,29.90342929,0.758958065,4.849243164
6,20.51282051,30.05557637,0.764235309,4.716237386
6,20,30.13655354,0.765607817,4.5850118
6,19.51219512,30.27512243,0.770922996,4.465738932
6,19.04761905,30.41712102,0.790000576,4.350280762
6,18.60465116,30.53130939,0.808188651,4.240926107
6,18.18181818,30.65411902,0.786507343,4.131571452
6,17.77777778,30.7518708,0.787458383,4.029846191
6,17.39130435,30.86123798,0.791044065,3.933461507
6,17.0212766,30.99601892,0.796866054,3.842163086
6,16.66666667,31.08905433,0.80120644,3.751627604
6,16.32653061,31.17062538,0.803600978,3.668467204
6,16,31.280248,0.812738711,3.588358561
6,15.68627451,31.33378301,0.842934273,3.512573242
6,15.38461538,31.40147764,0.828233237,3.439331055
6,15.09433962,31.54139294,0.813688708,3.366851807
6,14.81481481,31.59969028,0.815469475,3.298187256
6,14.54545455,31.66290537,0.818178083,3.235371908
6,14.28571429,31.728503,0.820238285,3.174082438
6,14.03508772,31.84406026,0.831110638,3.11126709
6,13.79310345,31.9370112,0.827182591,3.04997762
6,13.55932203,32.00734417,0.827802651,2.993265788
6,13.33333333,32.10516693,0.831323022,2.937062581
6,13.1147541,32.177065,0.83343993,2.88289388
6,12.90322581,32.26535223,0.841552251,2.833302816
6,12.6984127,32.30594649,0.85906199,2.78116862
6,12.5,32.42736841,0.871651326,2.733103434
6,12.30769231,32.48659973,0.861264588,2.683003743
6,12.12121212,32.5679995,0.850385049,2.635447184
6,11.94029851,32.61163312,0.849149409,2.593485514
6,11.76470588,32.70572035,0.848278717,2.545420329
6,11.5942029,32.75847894,0.848207976,2.502187093
6,11.42857143,32.86867642,0.853084401,2.462259928
6,11.26760563,32.8689842,0.854216617,2.423350016
6,11.11111111,32.97135568,0.857795226,2.382659912
6,10.95890411,33.05640242,0.869470581,2.342224121
6,10.81081081,33.16820325,0.864339391,2.304840088
6,10.66666667,33.25077519,0.863063055,2.266438802
6,10.52631579,33.32474171,0.864775763,2.233378092
6,10.38961039,33.36299416,0.86824623,2.202860514
6,10.25641026,33.43012436,0.86734308,2.170817057
6,10.12658228,33.50551675,0.868962357,2.138264974
6,10,33.54346866,0.870649269,2.107747396
6,9.87654321,33.64781651,0.873017301,2.077738444
6,9.756097561,33.66851312,0.877231469,2.04671224
6,9.638554217,33.74357279,0.88541052,2.016194661
6,9.523809524,33.79818611,0.894961308,1.984914144
6,9.411764706,33.84928209,0.900680695,1.956685384
6,9.302325581,33.92847735,0.905439587,1.93049113
6,9.195402299,33.97803051,0.894425905,1.904296875
6,9.090909091,34.05476258,0.890745939,1.877085368
6,8.988764045,34.05699779,0.886068872,1.853179932
6,8.888888889,34.06923925,0.88270619,1.828511556
6,8.791208791,34.21771135,0.884871765,1.802062988
6,8.695652174,34.28553388,0.886545828,1.778411865
6,8.602150538,34.29416507,0.889612815,1.75374349
6,8.510638298,34.40073347,0.889439938,1.732126872
6,8.421052632,34.43275683,0.89282527,1.70618693
6,8.333333333,34.51532062,0.896200912,1.684824626
6,8.24742268,34.54139231,0.893652481,1.663462321
6,8.163265306,34.63940313,0.89459459,1.641337077
6,8.080808081,34.72002895,0.89541469,1.622517904
6,8,34.75540671,0.897539031,1.603953044
6,7.920792079,34.79498357,0.90123949,1.579793294
6,7.843137255,34.88232828,0.911427172,1.5625
6,7.766990291,34.91487909,0.907872666,1.541900635
6,7.692307692,34.93560554,0.906965965,1.524098714
6,7.619047619,35.0416752,0.905175839,1.50604248
6,7.547169811,35.1117816,0.904350418,1.486206055
6,7.476635514,35.17246928,0.904572173,1.468149821
6,7.407407407,35.16551678,0.905499786,1.452128092
6,7.339449541,35.23231,0.910138948,1.43737793
6,7.272727273,35.24145492,0.911275392,1.41881307
6,7.207207207,35.29631849,0.910300102,1.402028402
6,7.142857143,35.32795531,0.911208055,1.387023926
6,7.079646018,35.39601514,0.913193112,1.3671875
6,7.01754386,35.47315434,0.912538935,1.35345459
6,6.956521739,35.51301452,0.911318979,1.338450114
6,6.896551724,35.53206438,0.913093631,1.322937012
6,6.837606838,35.62288523,0.915092834,1.310984294
6,6.779661017,35.67044114,0.919187449,1.298014323
6,6.722689076,35.73039618,0.917908015,1.281992594
6,6.666666667,35.75393633,0.919752696,1.271565755
6,6.611570248,35.80863347,0.920130796,1.257578532
6,6.557377049,35.88203931,0.92157031,1.243845622
6,6.504065041,35.85833045,0.922427592,1.230367025
6,6.451612903,35.94074519,0.925672683,1.21790568
6,6.4,35.99099825,0.927447117,1.208241781
6,6.349206349,36.01363311,0.93073542,1.197814941
6,6.299212598,36.09349463,0.937854589,1.186879476
6,6.25,36.05205999,0.929051553,1.175181071
6,6.201550388,36.17352617,0.934752791,1.161956787
6,6.153846154,36.18995767,0.931591156,1.151529948
6,6.106870229,36.28471578,0.931862154,1.138305664
6,6.060606061,36.29054633,0.928524835,1.127115885
6,6.015037594,36.34445246,0.928899397,1.115163167
6,5.970149254,36.38159647,0.927539707,1.106262207
6,5.925925926,36.40838616,0.929685365,1.094563802
6,5.882352941,36.43100287,0.928809208,1.083374023
6,5.839416058,36.50607317,0.928025064,1.072692871
6,5.797101449,36.57617737,0.92984937,1.058959961
6,5.755395683,36.57316711,0.931222646,1.048787435
6,5.714285714,36.63831922,0.931846136,1.039886475
6,5.673758865,36.6877568,0.934002385,1.026407878
6,5.633802817,36.68775204,0.932624237,1.01852417
6,5.594405594,36.76942667,0.935831543,1.006825765
6,5.555555556,36.83378808,0.933582433,0.998687744
6,5.517241379,36.92582343,0.935453578,0.985717773
6,5.479452055,36.90282714,0.937011852,0.975036621
6,5.442176871,36.98100895,0.936201801,0.965627035
6,5.405405405,36.97823829,0.937084707,0.955454508
6,5.369127517,36.999447,0.937215663,0.947062174
6,5.333333333,37.01063559,0.937185963,0.93866984
6,5.298013245,37.00924824,0.937965933,0.932057699
6,5.263157895,37.08477567,0.939914359,0.923156738
6,5.22875817,37.13251132,0.940509297,0.915018717
6,5.194805195,37.12447242,0.941419694,0.905863444
6,5.161290323,37.17782325,0.941975881,0.897216797
6,5.128205128,37.18499144,0.942587073,0.888824463
6,5.095541401,37.30580201,0.940032341,0.880177816
6,5.063291139,37.29717911,0.939000672,0.871276855
6,5.031446541,37.29390962,0.940416993,0.865936279
6,5,37.41506666,0.941543597,0.858306885
6,4.968944099,37.38697936,0.940841126,0.851949056
6,4.938271605,37.47019816,0.943391151,0.842539469
6,4.90797546,37.57977433,0.944975374,0.835927327
6,4.87804878,37.63246364,0.942935241,0.82728068
6,4.848484848,37.60398417,0.944391036,0.820668538
6,4.819277108,37.71325762,0.94518667,0.811004639
6,4.790419162,37.65653609,0.946083883,0.805155436
6,4.761904762,37.77833036,0.948529983,0.797017415
6,4.733727811,37.86186718,0.948244225,0.788370768
6,4.705882353,37.92484724,0.949864997,0.781504313
6,4.678362573,37.88966831,0.94858686,0.77641805
6,4.651162791,37.96801731,0.948424662,0.769297282
6,4.624277457,37.97910598,0.948546166,0.760904948
6,4.597701149,37.97966916,0.948976798,0.754547119
6,4.571428571,38.08034972,0.951121026,0.748443604
6,4.545454545,38.11935434,0.949392388,0.742848714
6,4.519774011,38.11480287,0.951016232,0.736745199
6,4.494382022,38.15131555,0.949476923,0.731150309
6,4.469273743,38.30192169,0.952684309,0.725301107
6,4.444444444,38.30719123,0.9530305,0.717417399
6,4.419889503,38.31476878,0.949888339,0.71182251
6,4.395604396,38.3643932,0.952494254,0.705718994
6,4.371584699,38.40222175,0.954909181,0.700124105
6,4.347826087,38.39841417,0.95161917,0.693511963
6,4.324324324,38.46430273,0.953655526,0.686899821
6,4.301075269,38.49633516,0.953096336,0.680541992
6,4.278074866,38.60874102,0.954217666,0.674438477
6,4.255319149,38.6395357,0.95469764,0.668589274
6,4.232804233,38.66184716,0.956135862,0.663248698
6,4.210526316,38.70462313,0.956828026,0.656382243
6,4.188481675,38.73384582,0.956963611,0.653330485
6,4.166666667,38.75280011,0.955134377,0.647226969
6,4.14507772,38.79966961,0.956346909,0.639343262
6,4.12371134,38.8175632,0.957497394,0.63273112
6,4.102564103,38.89154175,0.958131226,0.629170736
6,4.081632653,38.94351154,0.957432616,0.62383016
6,4.060913706,38.92548245,0.959273167,0.619761149
6,4.04040404,39.04959233,0.958173661,0.61340332
6,4.020100503,38.97618755,0.957955384,0.610605876
6,4,39.09237228,0.959263877,0.60450236
6,3.980099502,39.10454498,0.95804584,0.600179036
6,3.96039604,39.16639661,0.959746777,0.59483846
6,3.9408867,39.16576581,0.96064216,0.587463379
6,3.921568627,39.25919039,0.962163085,0.584411621
6,3.902439024,39.23611951,0.959375228,0.578816732
6,3.883495146,39.22199649,0.960022712,0.576019287
6,3.8647343,39.33884277,0.960682688,0.569407145
6,3.846153846,39.36370829,0.961767354,0.564320882
6,3.827751196,39.3752899,0.962352574,0.559234619
6,3.80952381,39.37138184,0.960504649,0.555674235
6,3.791469194,39.38558413,0.962807096,0.551096598
6,3.773584906,39.47982606,0.963845582,0.54804484
6,3.755868545,39.54868127,0.96370965,0.542195638
6,3.738317757,39.50609654,0.96177208,0.538380941
6,3.720930233,39.54492612,0.964716726,0.532531738
6,3.703703704,39.64201664,0.962875641,0.52947998
6,3.686635945,39.66600465,0.963137131,0.524393717
6,3.669724771,39.66496673,0.963948231,0.518798828
6,3.652968037,39.74203803,0.963809726,0.514475505
6,3.636363636,39.74979495,0.964289204,0.509389242
6,3.619909502,39.78421895,0.963403752,0.505574544
6,3.603603604,39.77351675,0.96519345,0.50201416
6,3.587443946,39.82926244,0.964881467,0.496927897
6,3.571428571,39.87669934,0.966237963,0.4931132
6,3.555555556,39.88253784,0.964557009,0.490061442
6,3.539823009,39.92630302,0.965426718,0.484975179
6,3.524229075,39.96343396,0.966338404,0.482940674
6,3.50877193,39.96912721,0.965470724,0.47938029
6,3.493449782,40.02699698,0.966387743,0.475565592
6,3.47826087,40.02563332,0.966050012,0.470733643
6,3.463203463,40.08499352,0.966724044,0.466410319
6,3.448275862,40.13556614,0.967873929,0.462341309
6,3.433476395,40.17928312,0.967590314,0.459035238
6,3.418803419,40.1746868,0.968993417,0.455474854
6,3.404255319,40.23825474,0.96830992,0.450897217
6,3.389830508,40.21725829,0.969048183,0.448099772
6,3.375527426,40.32160219,0.969277109,0.443776449
6,3.361344538,40.3249507,0.967295938,0.44148763
6,3.347280335,40.38405494,0.968086571,0.438435872
6,3.333333333,40.40085436,0.96868313,0.434112549
6,3.319502075,40.47046951,0.969351609,0.430043538
6,3.305785124,40.45696411,0.971500472,0.426737467
6,3.29218107,40.56965146,0.971235706,0.425211589
6,3.278688525,40.55881235,0.971029899,0.42292277
6,3.265306122,40.59122436,0.970504158,0.420379639
6,3.25203252,40.64061937,0.970432163,0.417327881
6,3.238866397,40.62987288,0.970021105,0.414530436
6,3.225806452,40.68581816,0.971676655,0.410715739
6,3.212851406,40.69656059,0.970555094,0.408172607
6,3.2,40.68549594,0.970573894,0.40512085
6,3.187250996,40.69635721,0.969970941,0.401814779
6,3.174603175,40.76753415,0.971381344,0.400034587
6,3.162055336,40.79046988,0.972216114,0.396728516
6,3.149606299,40.83833931,0.971734759,0.393676758
6,3.137254902,40.87522036,0.971621733,0.390370687
6,3.125,40.82880699,0.970893589,0.388844808
7,100,15.03691463,0.188960355,50.02092634
7,88.88888889,16.0210393,0.223432922,36.36801583
7,80,16.64665392,0.24820732,30.49861363
7,72.72727273,17.36958462,0.271244673,25.31738281
7,66.66666667,17.89005938,0.288504749,22.01407296
7,61.53846154,18.27061681,0.303031554,19.90160261
7,57.14285714,18.6591052,0.317048021,18.06553432
7,53.33333333,19.00232437,0.335801997,16.45900181
7,50,19.40161235,0.357228165,15.01399449
7,47.05882353,19.76808538,0.368108972,13.71699742
7,44.44444444,20.07775468,0.371278144,12.52049037
7,42.10526316,20.46497134,0.389733818,11.44801549
7,40,20.84349151,0.402371947,10.4649135
7,38.0952381,21.17383193,0.415720874,9.552219936
7,36.36363636,21.56580012,0.430368099,8.720397949
7,34.7826087,21.77011273,0.437601396,8.290754046
7,33.33333333,21.94797292,0.447763734,7.925851004
7,32,22.14411257,0.453918899,7.593645368
7,30.76923077,22.3229163,0.461930889,7.28628976
7,29.62962963,22.5153308,0.474318866,7.002258301
7,28.57142857,22.65044323,0.479974675,6.735011509
7,27.5862069,22.79623991,0.484719891,6.490652902
7,26.66666667,22.96513075,0.495952054,6.26046317
7,25.80645161,23.1244222,0.496973415,6.048148019
7,25,23.26449373,0.560997789,5.846514021
7,24.24242424,23.39569735,0.509031357,5.655561175
7,23.52941176,23.55668321,0.521470775,5.476161412
7,22.85714286,23.67256009,0.524610671,5.311584473
7,22.22222222,23.80795417,0.54220178,5.149841309
7,21.62162162,23.92778644,0.564440089,4.997035435
7,21.05263158,24.08238635,0.54144679,4.85621861
7,20.51282051,24.18138253,0.548184259,4.720851353
7,20,24.30798464,0.553239647,4.590715681
7,19.51219512,24.45032788,0.559254137,4.468209403
7,19.04761905,24.56035842,0.593991523,4.354422433
7,18.60465116,24.65079546,0.637075044,4.243469238
7,18.18181818,24.75263552,0.57693495,4.135785784
7,17.77777778,24.82855555,0.58035136,4.034205845
7,17.39130435,24.95555597,0.583544543,3.938947405
7,17.0212766,25.06962631,0.588362191,3.847176688
7,16.66666667,25.17549097,0.597255898,3.757367815
7,16.32653061,25.22991073,0.598669598,3.671918597
7,16,25.38012984,0.619186603,3.589739118
7,15.68627451,25.49337735,0.705521344,3.508213588
7,15.38461538,25.60923072,0.660578299,3.434971401
7,15.09433962,25.67543973,0.620747714,3.361075265
7,14.81481481,25.73914699,0.621123209,3.291102818
7,14.54545455,25.80363247,0.626721329,3.227015904
7,14.28571429,25.97397094,0.633440538,3.16619873
7,14.03508772,26.01787158,0.655666421,3.104727609
7,13.79310345,26.08551159,0.639000429,3.04587228
7,13.55932203,26.13968024,0.64043732,2.989196777
7,13.33333333,26.24795991,0.647459319,2.934701102
7,13.1147541,26.26535004,0.64800807,2.882603237
7,12.90322581,26.42112659,0.666340874,2.831159319
7,12.6984127,26.47668916,0.715302919,2.781459263
7,12.5,26.58114285,0.760453863,2.732849121
7,12.30769231,26.58095779,0.719137968,2.683585031
7,12.12121212,26.71018195,0.681569448,2.635846819
7,11.94029851,26.77352724,0.672544721,2.592904227
7,11.76470588,26.83760892,0.672620194,2.545383998
7,11.5942029,26.90985132,0.674906159,2.502877372
7,11.42857143,27.01753594,0.684175721,2.462986537
7,11.26760563,27.05526141,0.682627407,2.423095703
7,11.11111111,27.10297428,0.691282018,2.383640834
7,10.95890411,27.18820659,0.730493247,2.344621931
7,10.81081081,27.27715691,0.70917786,2.307564872
7,10.66666667,27.34162721,0.695993703,2.271379743
7,10.52631579,27.36808731,0.696390943,2.237374442
7,10.38961039,27.44488924,0.706560281,2.205330985
7,10.25641026,27.56156501,0.706797056,2.173505511
7,10.12658228,27.57767229,0.704368574,2.141462054
7,10,27.61383486,0.711165986,2.111816406
7,9.87654321,27.74583585,0.719393594,2.079554967
7,9.756097561,27.81700562,0.727592841,2.048165458
7,9.638554217,27.87148776,0.753206333,2.016993931
7,9.523809524,27.92711414,0.777452126,1.986912319
7,9.411764706,27.93873587,0.803641125,1.957048689
7,9.302325581,28.02843467,0.801354063,1.929146903
7,9.195402299,28.15595679,0.778460633,1.900591169
7,9.090909091,28.22668455,0.758129905,1.872471401
7,8.988764045,28.27768908,0.744690191,1.847621373
7,8.888888889,28.29402384,0.740557187,1.824951172
7,8.791208791,28.36563323,0.743055674,1.799883161
7,8.695652174,28.40216814,0.742415167,1.776559012
7,8.602150538,28.43494489,0.748287986,1.752580915
7,8.510638298,28.55244535,0.749908299,1.731000628
7,8.421052632,28.53088734,0.756909463,1.706368583
7,8.333333333,28.58553949,0.765924943,1.684788295
7,8.24742268,28.64418349,0.758200381,1.6658238
7,8.163265306,28.72854063,0.760207039,1.644679478
7,8.080808081,28.76523776,0.759879456,1.623753139
7,8,28.80191968,0.765894195,1.604570661
7,7.920792079,28.87913123,0.780564741,1.582554408
7,7.843137255,28.92917626,0.801473933,1.56489781
7,7.766990291,28.93700973,0.795049481,1.54636928
7,7.692307692,28.99821575,0.783176688,1.527622768
7,7.619047619,29.05365061,0.776775144,1.509312221
7,7.547169811,29.10726988,0.773422328,1.489257813
7,7.476635514,29.23710771,0.779887424,1.471383231
7,7.407407407,29.21557995,0.779810106,1.452636719
7,7.339449541,29.29854434,0.793624259,1.437813895
7,7.272727273,29.32079863,0.79824676,1.419285366
7,7.207207207,29.37479569,0.792053182,1.402282715
7,7.142857143,29.40749247,0.786361603,1.387895857
7,7.079646018,29.47571987,0.792124946,1.369149344
7,7.01754386,29.55154894,0.799387301,1.354326521
7,6.956521739,29.61104483,0.79254836,1.339939662
7,6.896551724,29.64576561,0.793937006,1.324680873
7,6.837606838,29.68583694,0.799531631,1.312691825
7,6.779661017,29.73788076,0.797448692,1.297215053
7,6.722689076,29.80616669,0.801431137,1.28086635
7,6.666666667,29.84024551,0.805896314,1.270185198
7,6.611570248,29.92016028,0.809132611,1.256452288
7,6.557377049,29.92598841,0.811140731,1.243155343
7,6.504065041,29.9466797,0.817339184,1.229640416
7,6.451612903,30.03617234,0.82601111,1.216125488
7,6.4,30.08359075,0.833277332,1.205226353
7,6.349206349,30.09992002,0.842697203,1.195199149
7,6.299212598,30.1811517,0.861921473,1.184082031
7,6.25,30.20345068,0.854208347,1.173182896
7,6.201550388,30.18760921,0.852590837,1.16141183
7,6.153846154,30.2437251,0.845828661,1.150294713
7,6.106870229,30.32291933,0.840190604,1.137869699
7,6.060606061,30.34313144,0.83647019,1.126316616
7,6.015037594,30.44764372,0.83509409,1.113891602
7,5.970149254,30.44732401,0.828583728,1.105390276
7,5.925925926,30.46879237,0.831446514,1.094491141
7,5.882352941,30.55428048,0.830265064,1.082502093
7,5.839416058,30.5793658,0.82539509,1.073128836
7,5.797101449,30.62630211,0.828790548,1.058741978
7,5.755395683,30.6341329,0.831145692,1.050676618
7,5.714285714,30.6151729,0.831837703,1.041085379
7,5.673758865,30.65620473,0.831671592,1.028660366
7,5.633802817,30.80514216,0.834912276,1.018415179
